"city","mean_swater","err"
"Sioux Falls",1.69230769230769,""
"Siping",1.78076923076923,""
"Siracusa",2.98155737704918,""
"Sirsa",1.28256513026052,""
"Sisaket",1.30357142857143,""
"Sisophon",1.50442477876106,""
"Sitapur",1.31272152505029,""
"Sitia",3,""
"Sitka",2.72727272727273,""
"Sittwe",2.36486486486486,""
"Sivas",2.13157894736842,""
"Siwa",2.11428571428571,""
"Sixaola",NA,""
"Skagway",2,""
"Skelleftea",2.59036144578313,""
"Skien",2.82909930715935,""
"Skikda",2.90757575757576,""
"Skopje",2.32926829268293,""
"Skovorodino",1.95454545454545,""
"Slantsy",2,""
"Slavgorod",2.41025641025641,""
"Slavonski Brod",2.34599156118143,""
"Slidell",2.18518518518519,""
"Sligo",2.63157894736842,""
"Sliven",1.5,""
"Slobodskoy",2.08496732026144,""
"Slupsk",1.68421052631579,""
"Slyudyanka",2.87755102040816,""
"Smara",2,""
"Smithers",2.66666666666667,""
"Smithton",2.15384615384615,""
"Smolensk",2.03296703296703,""
"Sobral",1.30434782608696,""
"Soc Trang",1.71523985959438,""
"Sochi",2.88283378746594,""
"Socorro1",3,""
"Socorro2",NA,""
"Sodankyla",2.85714285714286,""
"Sodo",2.62016872670198,""
"Sofia",2.33132530120482,""
"Sogamoso",NA,""
"Sohag",2.26065276518586,""
"Sohano",2.34782608695652,""
"Sokcho",2.48913043478261,""
"Soke",1.08842443729904,""
"Sokode",NA,""
"Sokol",2.40441176470588,""
"Sokolo",1.40909090909091,""
"Sokoto",1.56455696202532,""
"Sol-lletsk",1.73913043478261,""
"Soledad",1.65964523281596,""
"Solikamsk",2.12535612535613,""
"Solnechnogorsk",2.88311688311688,""
"Solwezi",1,""
"Son Tay",1.43042969891844,""
"Sonbong",2.49462365591398,""
"Songea",2,""
"Songkhla",2.6864406779661,""
"Songo",NA,""
"Sonipat",1.31431590068674,""
"Sonson",NA,""
"Sonsonate",2,""
"Sopur",1.61316964285714,""
"Sorocaba",1.58765432098765,""
"Sorong",1.8125,""
"Soroti",NA,""
"Sosnogorsk",2.6,""
"Sotik",2.33333333333333,""
"Soubre",1.95,""
"Souk Ahras",NA,""
"Sousse",2.94621848739496,""
"South Bend",2.23018867924528,""
"Southampton",2.79242174629325,""
"Southaven",1.82222222222222,""
"Southend",2.76202219482121,""
"Southern Cross",NA,""
"Sovetsk1",2.55769230769231,""
"Sovetsk2",NA,""
"Soyo",2.30357142857143,""
"Spanish Town",1.66901408450704,""
"Spartanburg",1.79770992366412,""
"Sparti",NA,""
"Spassk Dalniy",2.11363636363636,""
"Spencer",1.89583333333333,""
"Split",2.9891975308642,""
"Spokane",2.26426426426426,""
"Spring Hill",1.74431818181818,""
"Springbok",NA,""
"Springfield1",1.74647887323944,""
"Springfield2",2.41854636591479,""
"Springfield3",2.27678571428571,""
"Springfield4",2.10658016682113,""
"Springfield5",2.27325581395349,""
"Springs",1.69302325581395,""
"Srinagar",1.66975493126121,""
"St. Anthony",2,""
"St. Augustine",2.5813234384663,""
"St. Charles1",1.75828220858896,""
"St. Charles2",1.79032258064516,""
"St. Cloud",2.265625,""
"St. George",1.53846153846154,""
"St. John",2.86735445836404,""
"St. Joseph",1.82708933717579,""
"St. Louis",1.76718070383551,""
"St. Paul",2.36490373976543,""
"St. Petersburg1",2.83886575897378,""
"St. Petersburg2",2.5576953433307,""
"St.-Benoit",2.88571428571429,""
"St.-Brieuc",2.77593360995851,""
"St.-Denis",2.84656084656085,""
"St.-Jerome",1.99004975124378,""
"Stamford",2.81186440677966,""
"Standerton",2.19047619047619,""
"Stanley",2.63636363636364,""
"Stara Zagora",2,""
"Staraya Russa",2.06578947368421,""
"Starsy Oskol",2.44444444444444,""
"State College",1.55555555555556,""
"Stavanger",2.89487516425756,""
"Stavropol",2,""
"Stawell",2.25,""
"Steinbach",1,""
"Steinkjer",2.82089552238806,""
"Stepanakert",NA,""
"Stephenville",2.86842105263158,""
"Sterlitamak",1.78571428571429,""
"Stettler",2.45454545454545,""
"Stillwater",2.06976744186047,""
"Stockholm",2.78081909857995,""
"Stoke",2.15126050420168,""
"Stony Rapids",NA,""
"Stralsund",2.86194029850746,""
"Strasbourg",2.70841683366733,""
"Streaky Bay",NA,""
"Strezhevoy",2.01818181818182,""
"Stuttgart",2.45849802371542,""
"Subotica",1.66666666666667,""
"Suceava",2.23076923076923,""
"Sucre",NA,""
"Sudbury",2.43189755529686,""
"Suhar",2.89451176051319,""
"Suihua",1.69421487603306,""
"Suileng",1.77606177606178,""
"Sukabumi",2.72208547773551,""
"Sukhothai",1.16129032258065,""
"Sukhumi",2.9258064516129,""
"Sukkur",1.33427125204704,""
"Sullana",1.46875,""
"Sumbawanga",2,""
"Sumbe",2.5,""
"Sumenep",2.85164629583437,""
"Sumqayt",2.27924528301887,""
"Sumter",1.69230769230769,""
"Sumy",2.37864077669903,""
"Sunbury",2.66666666666667,""
"Sunchales",1.33333333333333,""
"Sunchon",2.10212201591512,""
"Sunderland",2.87527352297593,""
"Sundsvall",2.8609022556391,""
"Sungai Petani",1.83437256430242,""
"Sungaipenuh",NA,""
"Sunshine Coast",2.7983798379838,""
"Suntar",2,""
"Superior",2.47848101265823,""
"Sur",2.72222222222222,""
"Surabaya",2.81216961130742,""
"Surakarta",2.53964038839675,""
"Surat",1.99038021071919,""
"Surat Thani",1.8716049382716,""
"Surgut",2.1536523929471,""
"Surigao",2.25714285714286,""
"Surin",1.12219451371571,""
"Surt",2.90625,""
"Suva",2.70486656200942,""
"Suwalki",1.88888888888889,""
"Suwon",2.0743914981145,""
"Suzhou",1.83365459233484,""
"Svendborg",2.9375,""
"Svetogorsk",2.90429447852761,""
"Svobodnyy",2.15483870967742,""
"Swakopmund",2.88888888888889,""
"Swan Hill",1.68181818181818,""
"Swansea",2.89401846647933,""
"Swellendam",1.4,""
"Swift Current",1.46341463414634,""
"Sydney1",2.62095503013445,""
"Sydney2",2.71760797342193,""
"Syktyvkar",2.05959425190194,""
"Sylhet",1.62667233167994,""
"Syracuse",2.39288888888889,""
"Syzran",2.75115014638227,""
"Szczecin",2.58716577540107,""
"Szeged",2.49659863945578,""
"Szekesfehervar",2.46031746031746,""
"Szolnok",1.58072289156626,""
"Szombathely",2.48,""
"Tabora",1.71428571428571,""
"Tabriz",1.36666666666667,""
"Tabuk",1.12121212121212,""
"Tacheng",1.69565217391304,""
"Tacloban",2.80213903743316,""
"Tacna",1.76,""
"Tacoma",2.86486486486486,""
"Tacuarembo",1.33333333333333,""
"Tadmur",NA,""
"Taedong",2.36666666666667,""
"Taganrog",2.89925373134328,""
"Tagum",1.85,""
"Tahoua",1.55555555555556,""
"Taian",1.56264775413712,""
"Taichung",2.60011254348271,""
"Tailai",1.89010989010989,""
"Tainan",2.2178152005318,""
"Taipei",2.67943949207978,""
"Taiping",1.39583333333333,""
"Taitung",2.37023370233702,""
"Taiyuan",1.72012362637363,""
"Taizhou",1.90711516553777,""
"Taizz",1.62727272727273,""
"Tak",1.81481481481481,""
"Takamatsu",2.54635761589404,""
"Takaoka",1.40886699507389,""
"Takapuna",2.91486183719193,""
"Takeo",1.49315068493151,""
"Talara",2.38888888888889,""
"Talas",1.27777777777778,""
"Talca",1.58490566037736,""
"Talcahuano",2.73895582329317,""
"Taldyqorghan",1.30935251798561,""
"Tall Afar",NA,""
"Tallahassee",1.59282371294852,""
"Tallinn",2.91892786234282,""
"Taloyoak",3,""
"Taltal",3,""
"Tamale",1.47368421052632,""
"Tamanrasset",NA,""
"Tamazunchale",1.86868686868687,""
"Tambacounda",NA,""
"Tambov",2.24161073825503,""
"Tame",2,""
"Tampa",2.63644210921374,""
"Tampere",2.83926329007953,""
"Tampico",2.35243328100471,""
"Tamuin",1.4875,""
"Tamworth",2,""
"Tan An",1.46083418107833,""
"Tan Tan",2,""
"Tandil",2.16666666666667,""
"Tanga",2.18674698795181,""
"Tangail",1.39486484432397,""
"Tangier",2.86850393700787,""
"Tangshan",1.60270043231504,""
"Tanjungkarang-Telubketung",2.61581920903955,""
"Tanjungpandan",1.66935483870968,""
"Tanjungpinang",2.49019607843137,""
"Tanta",1.68018792253925,""
"Taonan",1.14130434782609,""
"Tapachula",1.33333333333333,""
"Tara",1.9142091152815,""
"Tarabuco",NA,""
"Tarakan",2.14925373134328,""
"Taranto",2.7025171624714,""
"Tarapoto",2.5,""
"Tarawa",2.84938271604938,""
"Taraz",1.16393442622951,""
"Tarbes",1.48275862068966,""
"Taree",2.5,""
"Tarija",1.66666666666667,""
"Tarlac",1.75834879406308,""
"Tarma",NA,""
"Tarnow",2.45213379469435,""
"Tarragona",2.9124251497006,""
"Tarsus",2.63416041546451,""
"Tartagal",NA,""
"Tartu",2.09859154929577,""
"Tartus",2.88973384030418,""
"Tarutung",NA,""
"Tash Komur",2.91428571428571,""
"Tashkent",1.67276641550054,""
"Tashtagol",1.93333333333333,""
"Tasikmalaya",1.95291479820628,""
"Tatarsk",1.6,""
"Tatui",1.65546218487395,""
"Tatvan",2.72916666666667,""
"Taubate",1.76714975845411,""
"Taungoo",1.56237623762376,""
"Taupo",2.92168674698795,""
"Tauranga",2.72901678657074,""
"Tavda",1.84191829484902,""
"Tawau",2.48586572438163,""
"Tayshet",2.26315789473684,""
"Tayynsha",1.17241379310345,""
"Taza",1.25,""
"Tbilisi",2.73383084577114,""
"Tebessa",2,""
"Tebingtinggi",1.27322404371585,""
"Tecoman",2,""
"Tecuala",1.42857142857143,""
"Tefe",2.25252525252525,""
"Tegal",2.52854003139717,""
"Tegucigalpa",1.9047619047619,""
"Tehran",1.89772727272727,""
"Tehuacan",3,""
"Tehuantepec",1.06779661016949,""
"Tejen",1.42857142857143,""
"Tekax",NA,""
"Tekirdag",2.9748743718593,""
"Tel Aviv-Yafo",2.8865096359743,""
"Telemaco Borba",2.35483870967742,""
"Teller",2.75,""
"Teluk Intan",2.66433566433566,""
"Tema",2.80739599383667,""
"Temirtau",2.1046511627907,""
"Temple",1.80821917808219,""
"Temuco",1.54385964912281,""
"Tena",1.26923076923077,""
"Tengchong",1.72727272727273,""
"Tenkodogo",2.15384615384615,""
"Tennant Creek",1,""
"Tenosique",2.5,""
"Teofilo Otoni",1,""
"Tepic",1.66666666666667,""
"Teresina",2.11009174311927,""
"Termiz",1.81788617886179,""
"Ternate",2.80612244897959,""
"Ternopil",2.73033707865169,""
"Terrace",2.47222222222222,""
"Terre Haute",1.95973154362416,""
"Tessenei",NA,""
"Tete",2.15714285714286,""
"Tetovo",1.57142857142857,""
"Texarkana",1.6890756302521,""
"Texas City",2.27886710239651,""
"Teziutlan",NA,""
"Tezpur",1.61087959281056,""
"Thai Nguyen",1.48890589135425,""
"Thanh Hoa",2.12922541442983,""
"Thanjavur",2.13038080754787,""
"The Hague",2.70346385542169,""
"The Pas",2.11666666666667,""
"Theodore",NA,""
"Thermopolis",2.56521739130435,""
"Thessalon",2.72222222222222,""
"Thessaloniki",2.93553149606299,""
"Thies",1.33333333333333,""
"Thika",1.95454545454545,""
"Thimphu",1.55555555555556,""
"Thohoyandou",2.32624113475177,""
"Thompson",2.35555555555556,""
"Thongwa",1.45833333333333,""
"Thorshavn",2.82575757575758,""
"Three Springs",NA,""
"Thunder Bay",2.853228962818,""
"Thung Song",2,""
"Tianjin",2.10326779949536,""
"Tianmen",1.61906376159512,""
"Tianshui",1.79061371841155,""
"Tiarat",1.5,""
"Tibati",1.19047619047619,""
"Ticul",NA,""
"Tidjikdja",NA,""
"Tidore",2.94878048780488,""
"Tieli",1.56147540983607,""
"Tieling",1.83414634146341,""
"Tijuana",2.70910172516359,""
"Tikhoretsk",2,""
"Tikhvin",1.89204545454545,""
"Tikrit",1.57142857142857,""
"Tillaberi",2.23529411764706,""
"Tillamook",2,""
"Timaru",2.63559322033898,""
"Timashevsk",2.58490566037736,""
"Timbauba",1.41747572815534,""
"Timbedra",NA,""
"Timbuktu",1.79166666666667,""
"Timika",1.57407407407407,""
"Timimoun",NA,""
"Timiryazevskiy",2.14,""
"Timisoara",1.3265306122449,""
"Timmins",2.11510791366906,""
"Timon",2.26704545454545,""
"Tindouf",NA,""
"Tingo Maria",2.13333333333333,""
"Tinogasta",NA,""
"Tirana",1.976,""
"Tiraspol",2.536,""
"Tirgu Mures",2.34883720930233,""
"Tiruchchirappalli",1.87669502791811,""
"Tirunelveli",1.64909248055315,""
"Tirupati",1.35329683797696,""
"Tiruppur",1.55625,""
"Tiruvannamalai",1.28744752738814,""
"Titusville",2.3741935483871,""
"Tizimin",NA,""
"Tiznit",2,""
"Tlaxcala",2.16363636363636,""
"Tlaxiaco",NA,""
"Tlimcen",2,""
"Toamasina",2.82445759368836,""
"Tobol",1.9,""
"Tobolsk",2.00531914893617,""
"Tocache",NA,""
"Tocantinopolis",2.78125,""
"Toconao",NA,""
"Tocopilla",2.88235294117647,""
"Togiak",3,""
"Toguchin",1.95454545454545,""
"Tokar",NA,""
"Tokmak",1.17857142857143,""
"Toktogul",1,""
"Tokushima",2.73497267759563,""
"Tokyo",2.70104358502149,""
"Tolanaro",2.15789473684211,""
"Toledo1",2.24005394470668,""
"Toledo2",2.63829787234043,""
"Toliara",2.43870967741935,""
"Tolu",2.84848484848485,""
"Toluca",1.83222958057395,""
"Tolyatti",2.77525022747953,""
"Tom Price",2,""
"Tomah",2.27777777777778,""
"Tomakomai",2.78939828080229,""
"Tombstone",NA,""
"Tomsk",2.23187022900763,""
"Tonantins",3,""
"Tongchuan",1.59615384615385,""
"Tonghua",2.08620689655172,""
"Tongliao",1.65,""
"Tongling",1.57197527229909,""
"Tongren",2.02684563758389,""
"Tonk",1.45405405405405,""
"Tonopah",NA,""
"Toowoomba",1.92307692307692,""
"Topeka",2.01764705882353,""
"Topki",2.11111111111111,""
"Torbat-e Jam",1,""
"Toronto",2.9147801411252,""
"Tororo",2.68098444392849,""
"Torreon",1.45922746781116,""
"Torzhok",2.20454545454545,""
"Totness",NA,""
"Tottori",2.27941176470588,""
"Touggourt",1.57894736842105,""
"Toulon",2.97823984526112,""
"Toulouse",2.27741935483871,""
"Tournavista",3,""
