"city","mean_ndvi","err"
"Singleton",5018.76706192358,""
"Sinnamary",5849.91459627329,""
"Sinop",3668.55794107079,""
"Sinuiju",3445.44835309618,""
"Sioux City",3795.48062627007,""
"Sioux Falls",3694.33322142018,""
"Siping",3337.30651337333,""
"Siracusa",0,""
"Sirsa",4714.98412336786,""
"Sisaket",5069.65559235124,""
"Sisophon",4789.17038598048,""
"Sitapur",4702.34095288702,""
"Sitia",2963.26412829866,""
"Sitka",5203.98394355543,""
"Sittwe",4327.84263678996,""
"Sivas",2358.61058999325,""
"Siwa",2921.03816350994,""
"Sixaola",7859.58828748891,""
"Skagway",4014.27702885814,""
"Skelleftea",4639.13670581633,""
"Skien",4215.5433538257,""
"Skikda",0,""
"Skopje",4312.65340360935,""
"Skovorodino",3615.30098215355,""
"Slantsy",4416.32069017939,""
"Slavgorod",2097.74853712268,""
"Slavonski Brod",5206.9416920628,""
"Slidell",5857.18927033921,""
"Sligo",5513.18224757999,""
"Sliven",3860.81934032984,""
"Slobodskoy",3339.55902558076,""
"Slupsk",4876.13965470487,""
"Slyudyanka",3663.73978184994,""
"Smara",853.928093645485,""
"Smithers",3073.14534559643,""
"Smithton",5664.49586776859,""
"Smolensk",3863.10851383787,""
"Sobral",4311.35398297355,""
"Soc Trang",4737.30164547329,""
"Sochi",5259.37289121505,""
"Socorro1",2457.88789076536,""
"Socorro2",6830.36563146998,""
"Sodankyla",3749.9831738437,""
"Sodo",4859.14941179341,""
"Sofia",4435.00990310454,""
"Sogamoso",4790.27228442635,""
"Sohag",2162.44425564604,""
"Sohano",6486.2548165673,""
"Sokcho",4800.15960584218,""
"Soke",4678.51278197577,""
"Sokode",4328.91278621045,""
"Sokol",3985.9347826087,""
"Sokolo",3722.89618456078,""
"Sokoto",2931.55399008303,""
"Sol-lletsk",2597.60472921434,""
"Soledad",5719.01669881952,""
"Solikamsk",3033.76423442154,""
"Solnechnogorsk",3105.80043239718,""
"Solwezi",4042.42456335935,""
"Son Tay",5297.77046925233,""
"Sonbong",3940.28580487355,""
"Songea",4607.23228663446,""
"Songkhla",4674.03296771564,""
"Songo",5042.28961352657,""
"Sonipat",4483.60122576699,""
"Sonson",6547.25543478261,""
"Sonsonate",6986.70991553736,""
"Sopur",4883.86885886725,""
"Sorocaba",5378.46847343248,""
"Sorong",5209.89347092033,""
"Soroti",5240.94616977226,""
"Sosnogorsk",2952.18744588745,""
"Sotik",7366.94187018745,""
"Soubre",5485.66939964713,""
"Souk Ahras",0,""
"Sousse",0,""
"South Bend",4842.11293344998,""
"Southampton",5604.64991920071,""
"Southaven",5342.47352155583,""
"Southend",5080.4669257365,""
"Southern Cross",2946.07065217391,""
"Sovetsk1",4792.77130292348,""
"Sovetsk2",2970.40821256039,""
"Soyo",2782.34744944726,""
"Spanish Town",6093.43191991963,""
"Spartanburg",6095.50233872761,""
"Sparti",5829.53468599034,""
"Spassk Dalniy",3882.2502067588,""
"Spencer",3632.11842505321,""
"Split",4577.10082632513,""
"Spokane",4176.02309336466,""
"Spring Hill",5794.76017701249,""
"Springbok",1730.9668972332,""
"Springfield1",0,""
"Springfield2",4686.49553164327,""
"Springfield3",5098.77495037888,""
"Springfield4",5795.05448151541,""
"Springfield5",5546.13844971454,""
"Springs",3716.41723772326,""
"Srinagar",4205.10876897406,""
"St. Anthony",3712.93341358803,""
"St. Augustine",4586.8831071716,""
"St. Charles1",5203.22902669284,""
"St. Charles2",5812.40671991077,""
"St. Cloud",3764.12021656804,""
"St. George",0,""
"St. John",4098.56123331108,""
"St. Joseph",4662.89620717604,""
"St. Louis",5132.08862429391,""
"St. Paul",3692.87026251784,""
"St. Petersburg1",4577.53380036776,""
"St. Petersburg2",3483.70345280188,""
"St.-Benoit",6236.00914818178,""
"St.-Brieuc",5485.47659909042,""
"St.-Denis",6049.7078047485,""
"St.-Jerome",4335.27228556754,""
"Stamford",5860.84767441392,""
"Standerton",3863.36102798803,""
"Stanley",4425.76001683502,""
"Stara Zagora",4390.79372683721,""
"Staraya Russa",4092.97632850242,""
"Starsy Oskol",3602.97519724694,""
"State College",5466.86203260116,""
"Stavanger",4262.37267731455,""
"Stavropol",4449.37934987309,""
"Stawell",4169.89433465086,""
"Steinbach",2531.67457180501,""
"Steinkjer",4770.9834566068,""
"Stepanakert",4605.69651142808,""
"Stephenville",3403.53490488621,""
"Sterlitamak",3299.88952330597,""
"Stettler",2285.22159383837,""
"Stillwater",0,""
"Stockholm",4498.07612638499,""
"Stoke",6311.7672718064,""
"Stony Rapids",2235.91304347826,""
"Stralsund",4330.16758992356,""
"Strasbourg",4951.31293653884,""
"Streaky Bay",3162.74728260869,""
"Strezhevoy",2777.09473988645,""
"Stuttgart",5761.6168613076,""
"Subotica",4688.41126000193,""
"Suceava",3907.21225199566,""
"Sucre",2579.75118189568,""
"Sudbury",2999.69395383493,""
"Suhar",1452.23057998866,""
"Suihua",3339.10704982829,""
"Suileng",3490.97102807547,""
"Sukabumi",6953.97253739272,""
"Sukhothai",4935.11983032874,""
"Sukhumi",5957.81741004763,""
"Sukkur",2838.61431467084,""
"Sullana",3751.47435412728,""
"Sumbawanga",4142.04884096413,""
"Sumbe",2985.23595198949,""
"Sumenep",4940.84673964926,""
"Sumqayt",2023.13307830937,""
"Sumter",5968.12064288369,""
"Sumy",3515.52222824574,""
"Sunbury",4358.12241985068,""
"Sunchales",4750.36003051106,""
"Sunchon",3743.11983348498,""
"Sunderland",4697.46324414442,""
"Sundsvall",4220.39288049127,""
"Sungai Petani",6322.25699413049,""
"Sungaipenuh",5448.33309378369,""
"Sunshine Coast",5247.94393929611,""
"Suntar",2460.4441061331,""
"Superior",3252.46429174481,""
"Sur",652.470858198939,""
"Surabaya",5974.60338215751,""
"Surakarta",5965.81030922891,""
"Surat",4044.9348394881,""
"Surat Thani",5798.28197095922,""
"Surgut",1573.37785243455,""
"Surigao",6332.51170241333,""
"Surin",4784.25079533404,""
"Surt",1609.23419693004,""
"Suva",6136.39350899004,""
"Suwalki",3844.22516290995,""
"Suwon",0,""
"Suzhou",3318.38493797268,""
"Svendborg",5341.0992255339,""
"Svetogorsk",3606.23975991658,""
"Svobodnyy",3473.96680583683,""
"Swakopmund",948.092575826404,""
"Swan Hill",3550.47841342487,""
"Swansea",5898.48333377641,""
"Swellendam",5331.02299516908,""
"Swift Current",2243.84025764895,""
"Sydney1",5184.49997150247,""
"Sydney2",4424.35766112879,""
"Syktyvkar",3506.59487472893,""
"Sylhet",5119.97836287292,""
"Syracuse",4519.00370839223,""
"Syzran",2434.36323840486,""
"Szczecin",5315.15813921309,""
"Szeged",4609.5475957133,""
"Szekesfehervar",4907.3003863868,""
"Szolnok",4915.43747790739,""
"Szombathely",5012.69903103547,""
"Tabora",4326.61939553639,""
"Tabriz",0,""
"Tabuk",930.544076843988,""
"Tacheng",2437.2457536588,""
"Tacloban",4892.25269009314,""
"Tacna",1076.04476364922,""
"Tacoma",5497.56703194899,""
"Tacuarembo",5535.41637195756,""
"Tadmur",1032.96720061022,""
"Taedong",3394.27663950956,""
"Taganrog",2993.92630242604,""
"Tagum",7788.80488453137,""
"Tahoua",1546.30816864295,""
"Taian",0,""
"Taichung",5274.71805241736,""
"Tailai",2908.7270176132,""
"Tainan",4292.31852726794,""
"Taipei",6772.68092132241,""
"Taiping",5823.9852484472,""
"Taitung",5423.82286934014,""
"Taiyuan",0,""
"Taizhou",4522.60028134276,""
"Taizz",2606.71956315566,""
"Tak",5251.84987628137,""
"Takamatsu",4261.78937073688,""
"Takaoka",3981.13827036137,""
"Takapuna",4991.28184129492,""
"Takeo",4615.41898988334,""
"Talara",1137.40030651498,""
"Talas",3360.33534667798,""
"Talca",4047.14265500386,""
"Talcahuano",4280.94345232059,""
"Taldyqorghan",2851.01664708186,""
"Tall Afar",0,""
"Tallahassee",6790.32672778966,""
"Tallinn",3689.08440326121,""
"Taloyoak",234.852668845316,""
"Taltal",793.207893431026,""
"Tamale",3522.15637150937,""
"Tamanrasset",1022.03813882532,""
"Tamazunchale",7614.35157032518,""
"Tambacounda",2515.13844393593,""
"Tambov",3180.02519592672,""
"Tame",6080.66416337286,""
"Tampa",5552.34436842686,""
"Tampere",3949.34643044136,""
"Tampico",3981.55012420453,""
"Tamuin",5700.00979602791,""
"Tamworth",4015.04769237003,""
"Tan An",5195.18301398162,""
"Tan Tan",1061.39585839491,""
"Tandil",5241.65540691193,""
"Tanga",4656.14764705261,""
"Tangail",5107.07990475391,""
"Tangier",4514.51570238058,""
"Tangshan",3668.22645229005,""
"Tanjungkarang-Telubketung",5147.83424332249,""
"Tanjungpandan",4616.54153149173,""
"Tanjungpinang",2787.98263628995,""
"Tanta",5340.13915806813,""
"Taonan",2591.00823884493,""
"Tapachula",6450.86257074865,""
"Tara",2997.31033911103,""
"Tarabuco",2690.3152173913,""
"Tarakan",4975.91538391507,""
"Taranto",4290.44446351037,""
"Tarapoto",5736.1268115942,""
"Tarawa",1440.73972329754,""
"Taraz",2538.14585284281,""
"Tarbes",5622.0472826087,""
"Taree",5750.86120401338,""
"Tarija",3090.27218958089,""
"Tarlac",5717.40424190493,""
"Tarma",3051.41304347826,""
"Tarnow",5372.80927554932,""
"Tarragona",3960.79549623803,""
"Tarsus",0,""
"Tartagal",5429.5882740448,""
"Tartu",3593.36202244864,""
"Tartus",5021.04337931692,""
"Tarutung",5827.58695652174,""
"Tash Komur",2207.19648396353,""
"Tashkent",3124.88832530826,""
"Tashtagol",4043.77380206522,""
"Tasikmalaya",6614.42984872284,""
"Tatarsk",2712.77449552736,""
"Tatui",5379.89302757158,""
"Tatvan",2964.16368118722,""
"Taubate",6103.65843456162,""
"Taungoo",4820.49306854333,""
"Taupo",5118.39388134162,""
"Tauranga",4788.27567915822,""
"Tavda",3961.76251077041,""
"Tawau",5771.04893478061,""
"Tayshet",2963.81606560436,""
"Tayynsha",2703.64624505929,""
"Taza",3104.16666666667,""
"Tbilisi",4264.57735657367,""
"Tebessa",2143.30492799126,""
"Tebingtinggi",6448.17739042953,""
"Tecoman",4757.04214046823,""
"Tecuala",4162.11718426501,""
"Tefe",5877.60725880631,""
"Tegal",5850.77464711625,""
"Tegucigalpa",3924.73268826036,""
"Tehran",1811.12539338506,""
"Tehuacan",3244.40550068282,""
"Tehuantepec",4531.35297144327,""
"Tejen",0,""
"Tekax",5849.27404479578,""
"Tekirdag",3147.02446915661,""
"Tel Aviv-Yafo",3364.23566587249,""
"Telemaco Borba",5834.10195337114,""
"Teller",1182.76305165611,""
"Teluk Intan",5402.56939585454,""
"Tema",2715.32022068787,""
"Temirtau",1861.96358747032,""
"Temple",4230.99282910628,""
"Temuco",5858.94917574472,""
"Tena",6092.02046866177,""
"Tengchong",4568.51807719135,""
"Tenkodogo",2600.32920740587,""
"Tennant Creek",2170.39356295878,""
"Tenosique",5850.26416671895,""
"Teofilo Otoni",0,""
"Tepic",4433.23883666275,""
"Teresina",4529.78008332529,""
"Termiz",0,""
"Ternate",5936.59259325296,""
"Ternopil",3765.8780241837,""
"Terrace",4110.94437916177,""
"Terre Haute",5051.2358104117,""
"Tessenei",2269.07145828999,""
"Tete",2937.46275134801,""
"Tetovo",5228.95954995606,""
"Texarkana",5612.99078940383,""
"Texas City",4503.07066522813,""
"Teziutlan",6816.42104972883,""
"Tezpur",5336.58622141822,""
"Thai Nguyen",5723.5226407384,""
"Thanh Hoa",5321.84626623088,""
"Thanjavur",4776.73062349447,""
"The Hague",5032.39535984215,""
"The Pas",2850.50451643984,""
"Theodore",4412.13858695652,""
"Thermopolis",2167.53900561681,""
"Thessalon",3056.57121682665,""
"Thessaloniki",4031.73415598846,""
"Thies",2757.13821647735,""
"Thika",4347.67623302973,""
"Thimphu",5997.0850471445,""
"Thohoyandou",4488.63407851307,""
"Thompson",2942.27742539641,""
"Thongwa",4612.71972049689,""
"Thorshavn",3650.70568948994,""
"Three Springs",3288.33816425121,""
"Thunder Bay",3290.24381973196,""
"Thung Song",6422.55192238591,""
"Tianjin",0,""
"Tianmen",4650.05195077103,""
"Tianshui",4382.95438665297,""
"Tiarat",3058.36286721504,""
"Tibati",5109.15307222422,""
"Ticul",6188.08014931928,""
"Tidjikdja",1262.06072583543,""
"Tidore",6644.35651754709,""
"Tieli",3282.30353355552,""
"Tieling",4033.79336138382,""
"Tijuana",2512.60403692482,""
"Tikhoretsk",4064.35800708243,""
"Tikhvin",3809.5674846289,""
"Tikrit",1553.88350617144,""
"Tillaberi",2083.27114624506,""
"Tillamook",6903.71241651901,""
"Timaru",5329.76096527043,""
"Timashevsk",4090.47732179487,""
"Timbauba",5476.68982251591,""
"Timbedra",1732.14855072464,""
"Timbuktu",1620.60614094283,""
"Timika",4559.40727931489,""
"Timimoun",1055.71479092989,""
"Timiryazevskiy",3686.94709345838,""
"Timisoara",4464.70571602311,""
"Timmins",2906.61478919631,""
"Timon",3914.57878092354,""
"Tindouf",1218.13438735178,""
"Tingo Maria",6137.50702341137,""
"Tinogasta",2594.04968944099,""
"Tirana",4879.92531795327,""
"Tiraspol",4043.9294321797,""
"Tirgu Mures",4795.07643802821,""
"Tiruchchirappalli",4729.07187399687,""
"Tirunelveli",4326.9600437507,""
"Tirupati",5072.0054188795,""
"Tiruppur",3954.98918026977,""
"Tiruvannamalai",5177.12243331354,""
"Titusville",5575.92814010095,""
"Tizimin",6118.86633129716,""
"Tiznit",1610.92285675344,""
"Tlaxcala",4725.73258199286,""
"Tlaxiaco",4152.39025032938,""
"Tlimcen",3858.14428790251,""
"Toamasina",0,""
"Tobol",2620.91338854382,""
"Tobolsk",2654.78225308217,""
"Tocache",3491.09375,""
"Tocantinopolis",4801.45434665966,""
"Toconao",1168.20923913043,""
"Tocopilla",320.750996844604,""
"Togiak",2592.88111746193,""
"Toguchin",3123.09611330698,""
"Tokar",1721.93816425121,""
"Tokmak",3342.9199034661,""
"Toktogul",3259.10562987737,""
"Tokushima",5134.39040819352,""
"Tokyo",4935.79518673872,""
"Tolanaro",5247.77303259391,""
"Toledo1",4327.37357476421,""
"Toledo2",3874.77212276215,""
"Toliara",2635.93825109699,""
"Tolu",4908.90810986958,""
"Toluca",4646.35247022677,""
"Tolyatti",2691.21847820517,""
"Tom Price",3039.04065499718,""
"Tomah",3789.60504544453,""
"Tomakomai",3871.24864160544,""
"Tombstone",1917.48003549246,""
"Tomsk",3379.58907702206,""
"Tonantins",6146.95652173913,""
"Tongchuan",4580.02057717497,""
"Tonghua",4254.13167515341,""
"Tongliao",2967.29352965352,""
"Tongling",5177.41870870242,""
"Tongren",4138.7583742564,""
"Tonk",3680.74005343806,""
"Tonopah",961.189723320158,""
"Toowoomba",4512.28476647576,""
"Topeka",4421.5948221309,""
"Topki",2940.65714511165,""
"Torbat-e Jam",1116.51266618757,""
"Toronto",3605.44294775189,""
"Tororo",5999.91875336155,""
"Torreon",2225.24539004759,""
"Torzhok",3794.92018850715,""
"Totness",6963.8879076087,""
"Tottori",4914.52073057456,""
"Touggourt",1600.71367974549,""
"Toulon",5181.82366967407,""
"Toulouse",5088.67185020628,""
"Tournavista",5213.59399703557,""
