city,longitude,latitude,coordinates
Kirsanov,42.72279400763736,52.65661725920516,"[42.72279400763736, 52.65661725920516]"
Montpelier2,-72.57321502963296,44.25773632832786,"[-72.57321502963296, 44.25773632832786]"
San Antonio Oeste,-64.954166597745,-40.73333389770572,"[-64.954166597745, -40.73333389770572]"
St.-Benoit,55.713256718659814,-21.05037964835332,"[55.713256718659814, -21.05037964835332]"
Victoria5,-60.15224318775439,-32.61826884885539,"[-60.15224318775439, -32.61826884885539]"
Wuchuan,111.44762170655707,41.097022328665744,"[111.44762170655707, 41.097022328665744]"
Aliwal North,26.713888874611605,-30.697221601710034,"[26.713888874611605, -30.697221601710034]"
Curanilahue,-73.34327136975139,-37.47788378896096,"[-73.34327136975139, -37.47788378896096]"
Forster-Tuncurry,152.52361167325438,-32.201388293040225,"[152.52361167325438, -32.201388293040225]"
Lander,-108.73583284436387,42.8336096900623,"[-108.73583284436387, 42.8336096900623]"
Moengo,-54.39962094860989,5.617045560618324,"[-54.39962094860989, 5.617045560618324]"
Bakal,58.802846930198214,54.939691015858294,"[58.802846930198214, 54.939691015858294]"
Caibarien,-79.473612420889,22.513888449492978,"[-79.473612420889, 22.513888449492978]"
Jaguaquara,-39.97386383567584,-13.523863461457442,"[-39.97386383567584, -13.523863461457442]"
Miahuatlan,-96.59204394952006,16.334470049747438,"[-96.59204394952006, 16.334470049747438]"
Aranyaprathet,102.50189263745384,13.690531576946492,"[102.50189263745384, 13.690531576946492]"
Palmer,-149.11590651972784,61.60378473762409,"[-149.11590651972784, 61.60378473762409]"
Waku Kungo,15.111740874907248,-11.359468922664497,"[15.111740874907248, -11.359468922664497]"
Buyant-Uhaa,110.13694327409225,44.900831215294055,"[110.13694327409225, 44.900831215294055]"
Hermanus,19.220834205255493,-34.4208348859162,"[19.220834205255493, -34.4208348859162]"
Tillamook,-123.83360669381459,45.46083108087675,"[-123.83360669381459, 45.46083108087675]"
Amherst,-64.20781284137519,45.82656166851734,"[-64.20781284137519, 45.82656166851734]"
Miles City,-105.83651821270747,46.40759644751515,"[-105.83651821270747, 46.40759644751515]"
Tsumeb,17.70972165775288,-19.24791604577559,"[17.70972165775288, -19.24791604577559]"
Dimbokro,-4.706250014017092,6.649305506521131,"[-4.706250014017092, 6.649305506521131]"
Khromtau,58.43935089881198,50.25370289637559,"[58.43935089881198, 50.25370289637559]"
Mao,15.309027629354398,14.119445012654914,"[15.309027629354398, 14.119445012654914]"
Zhosaly,64.08333332211453,45.487499798127104,"[64.08333332211453, 45.487499798127104]"
Allende,-100.84839817755017,28.341987611046356,"[-100.84839817755017, 28.341987611046356]"
Almenara,-40.691666815389226,-16.17638832152988,"[-40.691666815389226, -16.17638832152988]"
Alpine,-103.66121863330605,30.360577806262977,"[-103.66121863330605, 30.360577806262977]"
General Guemes,-65.04647455993441,-24.670833251116353,"[-65.04647455993441, -24.670833251116353]"
Hamilton4,142.0273807347024,-37.73690438286168,"[142.0273807347024, -37.73690438286168]"
Iturama,-50.193749069151686,-19.72916648399268,"[-50.193749069151686, -19.72916648399268]"
Lapa,-49.71891106505332,-25.76314163715146,"[-49.71891106505332, -25.76314163715146]"
Swakopmund,14.532372296524553,-22.66570205785012,"[14.532372296524553, -22.66570205785012]"
Bugt,121.90787143104592,48.75509385776088,"[121.90787143104592, 48.75509385776088]"
Camrose,-112.83166849497296,53.01666696263541,"[-112.83166849497296, 53.01666696263541]"
Devils Lake,-98.86004868363509,48.112009523326776,"[-98.86004868363509, 48.112009523326776]"
Dryden,-92.83703609559198,49.78194285361886,"[-92.83703609559198, 49.78194285361886]"
Ende,121.6534727052472,-8.844443989166841,"[121.6534727052472, -8.844443989166841]"
Hon Quan,106.61180560197573,11.647917680453885,"[106.61180560197573, 11.647917680453885]"
Maryborough,143.73868985582888,-37.04702278972192,"[143.73868985582888, -37.04702278972192]"
Soyo,12.368750036109544,-6.1368057256348285,"[12.368750036109544, -6.1368057256348285]"
Ambatondrazaka,48.41944520781395,-17.827083973980223,"[48.41944520781395, -17.827083973980223]"
Ararat,142.92694496645962,-37.28416628231106,"[142.92694496645962, -37.28416628231106]"
Dalby,151.26314323145175,-27.18365322615928,"[151.26314323145175, -27.18365322615928]"
Ironwood,-90.16593550880577,46.45710640051718,"[-90.16593550880577, 46.45710640051718]"
Puerto Aisen,-72.6894611751641,-45.40220640854113,"[-72.6894611751641, -45.40220640854113]"
Sao Jose de Ribamar,-44.06944518748264,-2.5458324933064467,"[-44.06944518748264, -2.5458324933064467]"
Amos,-78.11481427261855,48.57592531539609,"[-78.11481427261855, 48.57592531539609]"
Parkes,148.17857048400424,-33.13511917792041,"[148.17857048400424, -33.13511917792041]"
Quarai,-56.454167127668754,-30.38044747013994,"[-56.454167127668754, -30.38044747013994]"
Slantsy,28.076508562557162,59.106814202824,"[28.076508562557162, 59.106814202824]"
Mongbwalu,30.03749872546574,1.9576384255825596,"[30.03749872546574, 1.9576384255825596]"
Shemonaikha,81.91381577722444,50.63223644637716,"[81.91381577722444, 50.63223644637716]"
Abaza,90.09451305642185,52.64846476651025,"[90.09451305642185, 52.64846476651025]"
Punata,-65.83889000522841,-17.54791729142399,"[-65.83889000522841, -17.54791729142399]"
Akureyi,-18.108470159440543,65.68347247855927,"[-18.108470159440543, 65.68347247855927]"
Wetaskiwin,-113.36820550823066,52.97565675571918,"[-113.36820550823066, 52.97565675571918]"
Hervey Bay,152.86441668014194,-25.285577608490883,"[152.86441668014194, -25.285577608490883]"
Santa Vitoria do Palmar,-53.360415585953604,-33.52604123326911,"[-53.360415585953604, -33.52604123326911]"
Ash Shihr,49.60801440169925,14.764424300826597,"[49.60801440169925, 14.764424300826597]"
Kati,-8.066987637677455,12.738783333908833,"[-8.066987637677455, 12.738783333908833]"
Levin,175.2879901576645,-40.62426405729859,"[175.2879901576645, -40.62426405729859]"
Maracaju,-55.1613100952082,-21.620238601005347,"[-55.1613100952082, -21.620238601005347]"
Maroantsetra,49.738782219019676,-15.42980812580726,"[49.738782219019676, -15.42980812580726]"
Santa Rosa de Copan,-88.77788461818388,14.772756024826874,"[-88.77788461818388, 14.772756024826874]"
Shangdu,113.53995216439095,41.557106250522224,"[113.53995216439095, 41.557106250522224]"
Al Khums,14.263613876170844,32.64638788854773,"[14.263613876170844, 32.64638788854773]"
Timika,136.88621773194635,-4.542628354277356,"[136.88621773194635, -4.542628354277356]"
Alliance,-102.87453605100734,42.10323929673607,"[-102.87453605100734, 42.10323929673607]"
Markala,-6.0714750543624225,13.682370277348891,"[-6.0714750543624225, 13.682370277348891]"
Santiago Ixcuintla,-105.20535454537612,21.81071364060172,"[-105.20535454537612, 21.81071364060172]"
Sunbury,144.72083256560705,-37.57760408888247,"[144.72083256560705, -37.57760408888247]"
Kapuskasing,-82.42166578077456,49.41624829642184,"[-82.42166578077456, 49.41624829642184]"
Mossel Bay,22.1187473467735,-34.18020782170791,"[22.1187473467735, -34.18020782170791]"
Narrabri,149.7697224374365,-30.333056529945242,"[149.7697224374365, -30.333056529945242]"
Truth or Consequences,-107.25194377488292,33.13361235841901,"[-107.25194377488292, 33.13361235841901]"
Cristalina,-47.61071433420001,-16.77023913681308,"[-47.61071433420001, -16.77023913681308]"
Guiglo,-7.502245115465234,6.541986451445076,"[-7.502245115465234, 6.541986451445076]"
La Union,-73.07573641755218,-40.2953433495347,"[-73.07573641755218, -40.2953433495347]"
Pichilemu,-72.00638851028772,-34.39138900371795,"[-72.00638851028772, -34.39138900371795]"
Bacabal,-44.78557671714755,-4.224678973700646,"[-44.78557671714755, -4.224678973700646]"
Gimbi,35.833655383751214,9.171472303168061,"[35.833655383751214, 9.171472303168061]"
Muswellbrook,150.89249937911268,-32.27083227646185,"[150.89249937911268, -32.27083227646185]"
Bongaree,153.15237764093774,-27.061901595688035,"[153.15237764093774, -27.061901595688035]"
Baie-Comeau,-68.17346527413227,49.21381704794917,"[-68.17346527413227, 49.21381704794917]"
Neiba,-71.42500023048109,18.489881105419425,"[-71.42500023048109, 18.489881105419425]"
Ngara,30.645189265641534,-2.4657047644040317,"[30.645189265641534, -2.4657047644040317]"
Progreso,-89.65416725657475,21.283335449979035,"[-89.65416725657475, 21.283335449979035]"
Glendive,-104.71574840416017,47.11111022575886,"[-104.71574840416017, 47.11111022575886]"
Zaozernyy,94.7048625581765,55.963190152582726,"[94.7048625581765, 55.963190152582726]"
Bell Ville,-62.68652013731134,-32.62671509248997,"[-62.68652013731134, -32.62671509248997]"
Dawmat al Jandal,39.86093714934129,29.80729280697991,"[39.86093714934129, 29.80729280697991]"
Sefra,-0.5791658841904076,32.75208230769961,"[-0.5791658841904076, 32.75208230769961]"
Gualeguay,-59.313971115248954,-33.145833203364425,"[-59.313971115248954, -33.145833203364425]"
San Felipe2,-70.72239643680393,-32.74791651408711,"[-70.72239643680393, -32.74791651408711]"
Arvayheer,102.77500051581814,46.268332983845454,"[102.77500051581814, 46.268332983845454]"
Brumado,-41.67083410519516,-14.204763160789621,"[-41.67083410519516, -14.204763160789621]"
Chabahar,60.64305616434966,25.29638925155275,"[60.64305616434966, 25.29638925155275]"
Ingeniero Guillermo N. Juarez,-61.854165639394566,-23.89583274624927,"[-61.854165639394566, -23.89583274624927]"
Nanuque,-40.34972341207393,-17.84083194446513,"[-40.34972341207393, -17.84083194446513]"
Crookston,-96.60708639644808,47.77499783199977,"[-96.60708639644808, 47.77499783199977]"
Laguna,-48.782292701068194,-28.47656112643279,"[-48.782292701068194, -28.47656112643279]"
Novomoskovsk,38.21286238402292,54.08387649658093,"[38.21286238402292, 54.08387649658093]"
Sabinas Hidalgo,-100.17708353632746,26.497395569776664,"[-100.17708353632746, 26.497395569776664]"
Tsetserleg,101.46369290362586,47.472815790802684,"[101.46369290362586, 47.472815790802684]"
Zheleznogorsk,35.36286361888264,52.337860751440964,"[35.36286361888264, 52.337860751440964]"
Arcoverde,-37.05238115582795,-8.417263003036304,"[-37.05238115582795, -8.417263003036304]"
Esquel,-71.31820040856562,-42.91074539989621,"[-71.31820040856562, -42.91074539989621]"
Luwuk,122.79285749846449,-0.9547619347958648,"[122.79285749846449, -0.9547619347958648]"
Miracema,-42.200277877404346,-21.409166923207387,"[-42.200277877404346, -21.409166923207387]"
Okahandja,16.905277446931702,-21.97750070435178,"[16.905277446931702, -21.97750070435178]"
Itaberai,-49.797501173526804,-16.026941962148975,"[-49.797501173526804, -16.026941962148975]"
Juazeiro,-40.49862250043772,-9.41710695923103,"[-40.49862250043772, -9.41710695923103]"
Terrace,-128.60344197499293,54.520109012227834,"[-128.60344197499293, 54.520109012227834]"
Shilka,116.03370966914402,51.854545811459914,"[116.03370966914402, 51.854545811459914]"
Cholpon Ata,77.07170855259761,42.6502201922606,"[77.07170855259761, 42.6502201922606]"
Echuca,144.75370470535074,-36.12546053201018,"[144.75370470535074, -36.12546053201018]"
Glenwood Springs,-107.33471479283703,39.54536704176764,"[-107.33471479283703, 39.54536704176764]"
Uglegorsk,142.0757608758952,49.07727362614144,"[142.0757608758952, 49.07727362614144]"
Cerro de Pasco,-76.25805554246134,-10.67805580056303,"[-76.25805554246134, -10.67805580056303]"
Chacabuco,-60.4717102562056,-34.63925312834653,"[-60.4717102562056, -34.63925312834653]"
Coronel Suarez,-61.92741368018523,-37.45767461957547,"[-61.92741368018523, -37.45767461957547]"
Gyzlarbat,56.273332115212575,38.977083150259816,"[56.273332115212575, 38.977083150259816]"
Lincoln2,-61.52872851864012,-34.863815438111764,"[-61.52872851864012, -34.863815438111764]"
Boma,13.055834729570273,-5.834719755438909,"[13.055834729570273, -5.834719755438909]"
Rehoboth,17.083577439876898,-23.31936174616534,"[17.083577439876898, -23.31936174616534]"
Tatvan,42.28399146744743,38.50065620594855,"[42.28399146744743, 38.50065620594855]"
Al Ahmadi,48.0699087990695,29.090740696494414,"[48.0699087990695, 29.090740696494414]"
San Jose de Mayo,-56.71162363059599,-34.338376516350955,"[-56.71162363059599, -34.338376516350955]"
Ahar,47.068749481972084,38.47916537743699,"[47.068749481972084, 38.47916537743699]"
Cauquenes,-72.32222267899579,-35.96666560511032,"[-72.32222267899579, -35.96666560511032]"
Kericho,35.277499099750045,-0.35916799146958683,"[35.277499099750045, -0.35916799146958683]"
Mandera,41.85972208904595,3.9341652010380037,"[41.85972208904595, 3.9341652010380037]"
Russas,-37.973611003579435,-4.937500150356978,"[-37.973611003579435, -4.937500150356978]"
Tskhinvali,43.965674751872875,42.23154460521763,"[43.965674751872875, 42.23154460521763]"
Villa Constitucion,-60.327779423713594,-33.23796389020781,"[-60.327779423713594, -33.23796389020781]"
Kholmsk,142.0534384380117,47.04402028640665,"[142.0534384380117, 47.04402028640665]"
Arjona,-75.34916603668984,10.259165616437699,"[-75.34916603668984, 10.259165616437699]"
Chitipa,33.27527873558469,-9.700834157718381,"[33.27527873558469, -9.700834157718381]"
Dalnerechensk,133.73598573379286,45.92878862789617,"[133.73598573379286, 45.92878862789617]"
Ontario,-116.97599171673767,44.025992405629665,"[-116.97599171673767, 44.025992405629665]"
Pol-e Khomri,68.71250162302897,35.948146298607796,"[68.71250162302897, 35.948146298607796]"
Tessenei,36.65677183609641,15.10677064327582,"[36.65677183609641, 15.10677064327582]"
Castro1,-73.7775795611681,-42.47876715563413,"[-73.7775795611681, -42.47876715563413]"
Ferrenafe,-79.79416564683409,-6.632499402231366,"[-79.79416564683409, -6.632499402231366]"
Palmeira dos Indios,-36.63361103569085,-9.403611454438419,"[-36.63361103569085, -9.403611454438419]"
Sensuntepeque,-88.62447945208697,13.880728448537527,"[-88.62447945208697, 13.880728448537527]"
Lisburn,-6.750512651280489,54.51325740192813,"[-6.750512651280489, 54.51325740192813]"
Spencer,-95.1462506727148,43.143748363121354,"[-95.1462506727148, 43.143748363121354]"
Erenhot,111.9958330585512,43.650199244181586,"[111.9958330585512, 43.650199244181586]"
Al Quwayiyah,45.28063375792718,24.06691079353724,"[45.28063375792718, 24.06691079353724]"
Autlan,-104.36593170120616,19.771813736013723,"[-104.36593170120616, 19.771813736013723]"
Luleburgaz,27.361309348745102,41.40575306282244,"[27.361309348745102, 41.40575306282244]"
Chur,9.525179017953384,46.85923845991442,"[9.525179017953384, 46.85923845991442]"
Treinta y Tres,-54.38092029610633,-33.22916645262834,"[-54.38092029610633, -33.22916645262834]"
Frutal,-48.92685271171753,-20.025463205825897,"[-48.92685271171753, -20.025463205825897]"
Motul,-89.28553946929016,21.096323295693182,"[-89.28553946929016, 21.096323295693182]"
Puerto Barrios,-88.58848004238236,15.717400079475526,"[-88.58848004238236, 15.717400079475526]"
San Ramon de la Nueva Oran,-64.31944416177225,-23.137036208786974,"[-64.31944416177225, -23.137036208786974]"
Sennar,33.608578716523134,13.53701001442717,"[33.608578716523134, 13.53701001442717]"
Balyqshy,51.87558079470973,47.078212599040654,"[51.87558079470973, 47.078212599040654]"
Bartlesville,-95.98250010066816,36.742915425849404,"[-95.98250010066816, 36.742915425849404]"
Nueva Rosita,-101.21851893502337,27.93796238519109,"[-101.21851893502337, 27.93796238519109]"
Rosario do Sul,-54.9234662825345,-30.252850519150634,"[-54.9234662825345, -30.252850519150634]"
Ceres,-49.59534587637401,-15.311029411798787,"[-49.59534587637401, -15.311029411798787]"
EdDamer,33.96789315830921,17.590931965195328,"[33.96789315830921, 17.590931965195328]"
Kabalo,26.927205208376744,-6.046322817078667,"[26.927205208376744, -6.046322817078667]"
Linden,-58.272793369926106,6.00857822335964,"[-58.272793369926106, 6.00857822335964]"
Mugla,28.3650009098019,37.21416680441084,"[28.3650009098019, 37.21416680441084]"
Veinticinco de Mayo,-60.17583441264451,-35.43041631399198,"[-60.17583441264451, -35.43041631399198]"
Zvishavane,30.056019034718435,-20.324999040972163,"[30.056019034718435, -20.324999040972163]"
Standerton,29.24536939287096,-26.955554471808178,"[29.24536939287096, -26.955554471808178]"
Kavala,24.40302553581456,40.938257141920225,"[24.40302553581456, 40.938257141920225]"
Yaynangyoung,94.88455623094625,20.467890037470706,"[94.88455623094625, 20.467890037470706]"
Brovary,30.771495979957308,50.50449986779034,"[30.771495979957308, 50.50449986779034]"
Gogrial,28.103676178713386,8.54240303826825,"[28.103676178713386, 8.54240303826825]"
Omagh,-7.293452386517608,54.60386951578512,"[-7.293452386517608, 54.60386951578512]"
Uglich,38.330776474897206,57.52513211437402,"[38.330776474897206, 57.52513211437402]"
Hinton,-117.57362577942884,53.40848454353385,"[-117.57362577942884, 53.40848454353385]"
Penonome,-80.35563695276423,8.51887233357612,"[-80.35563695276423, 8.51887233357612]"
Tomah,-90.50126706322938,43.988947856271324,"[-90.50126706322938, 43.988947856271324]"
Shahrud,54.970076351229366,36.42007384176934,"[54.970076351229366, 36.42007384176934]"
Aketi,23.78112706335715,2.735538971826322,"[23.78112706335715, 2.735538971826322]"
Al Marj,20.832737041423236,32.48908563074323,"[20.832737041423236, 32.48908563074323]"
Dolores,-57.68035856214146,-36.31170513545391,"[-57.68035856214146, -36.31170513545391]"
Jardim,-56.15153532195244,-21.479166325719603,"[-56.15153532195244, -21.479166325719603]"
Nkongsamba,9.937499727251874,4.962036793741708,"[9.937499727251874, 4.962036793741708]"
La Grande,-118.08125467263518,45.32812310886004,"[-118.08125467263518, 45.32812310886004]"
Vernon,-99.29980119855774,34.15297626803944,"[-99.29980119855774, 34.15297626803944]"
Campoalegre,-75.32034314229466,2.7002461905898656,"[-75.32034314229466, 2.7002461905898656]"
Foumban,10.90092544506832,5.733796121284355,"[10.90092544506832, 5.733796121284355]"
Minas,-55.23631028707305,-34.36924557447253,"[-55.23631028707305, -34.36924557447253]"
Morrinhos,-49.11206077287407,-17.73223693884523,"[-49.11206077287407, -17.73223693884523]"
Yevlax,47.14945748782666,40.61177515711454,"[47.14945748782666, 40.61177515711454]"
Zapala,-70.06177543909968,-38.8983692493613,"[-70.06177543909968, -38.8983692493613]"
Safford,-109.71884851190308,32.82559559546025,"[-109.71884851190308, 32.82559559546025]"
Umm al Qaywayn,55.55548060935069,25.560743777257137,"[55.55548060935069, 25.560743777257137]"
Xinqing,129.53009316225803,48.28749697433418,"[129.53009316225803, 48.28749697433418]"
Angol,-72.69886660521883,-37.805301279742196,"[-72.69886660521883, -37.805301279742196]"
Vratsa,23.55764234011086,43.20659714186399,"[23.55764234011086, 43.20659714186399]"
Tzaneen,30.166009622909016,-23.83399109816828,"[30.166009622909016, -23.83399109816828]"
Vlore,19.48967109199379,40.4690190724609,"[19.48967109199379, 40.4690190724609]"
Dolbeau,-72.22436280825136,48.88397390015185,"[-72.22436280825136, 48.88397390015185]"
Kempsey,152.8339274407222,-31.07876779901035,"[152.8339274407222, -31.07876779901035]"
Lobito,13.5620355775103,-12.362501315651844,"[13.5620355775103, -12.362501315651844]"
Kingston3,147.30937169474115,-42.98784425497975,"[147.30937169474115, -42.98784425497975]"
Tonghua,125.7610500706351,41.67844256721409,"[125.7610500706351, 41.67844256721409]"
Kyakhta,106.44800472767281,50.35230865070588,"[106.44800472767281, 50.35230865070588]"
Moanda2,13.225658341470213,-1.5532887605820407,"[13.225658341470213, -1.5532887605820407]"
Alta Gracia,-64.42575789201436,-31.655681552947478,"[-64.42575789201436, -31.655681552947478]"
Jamaame,42.74364095026533,0.07171009604667568,"[42.74364095026533, 0.07171009604667568]"
Esteli,-86.35635942546935,13.08969279086839,"[-86.35635942546935, 13.08969279086839]"
Pyatigorsk,43.09262598844184,44.092944271042995,"[43.09262598844184, 44.092944271042995]"
Tres Arroyos,-60.27638958799203,-38.377775822359105,"[-60.27638958799203, -38.377775822359105]"
Ciudad Constitucion,-111.65708322881594,25.032916034412757,"[-111.65708322881594, 25.032916034412757]"
Huacho,-77.60696927177881,-11.103059371273432,"[-77.60696927177881, -11.103059371273432]"
Registro,-47.84900791259903,-24.499801084799515,"[-47.84900791259903, -24.499801084799515]"
Tacuarembo,-55.97878716385292,-31.718179101490946,"[-55.97878716385292, -31.718179101490946]"
Tizimin,-88.14916672481507,21.142499506812115,"[-88.14916672481507, 21.142499506812115]"
Coban,-90.37999797112788,15.467500192356892,"[-90.37999797112788, 15.467500192356892]"
La Ceiba,-86.78794018316326,15.773026153216133,"[-86.78794018316326, 15.773026153216133]"
Linares2,-3.6349638998514546,38.096920210932225,"[-3.6349638998514546, 38.096920210932225]"
Mamou,-12.090131057942164,10.367763475814558,"[-12.090131057942164, 10.367763475814558]"
Nueve de Julio,-60.88750007699633,-35.447282401218594,"[-60.88750007699633, -35.447282401218594]"
Umm Ruwaba,31.21556965762154,12.907674707005791,"[31.21556965762154, 12.907674707005791]"
Bogotol,89.52588289892819,56.20795329216534,"[89.52588289892819, 56.20795329216534]"
Gympie,152.6712289785665,-26.19027630760685,"[152.6712289785665, -26.19027630760685]"
Osorio,-50.26174339190178,-29.896590570922058,"[-50.26174339190178, -29.896590570922058]"
Sobral,-40.350220828116335,-3.685305070156771,"[-40.350220828116335, -3.685305070156771]"
Kentau,68.51474579720887,43.52051169144501,"[68.51474579720887, 43.52051169144501]"
Yacuiba,-63.68166545499234,-22.02458108785748,"[-63.68166545499234, -22.02458108785748]"
Juifang,121.79000475776368,25.121109433833976,"[121.79000475776368, 25.121109433833976]"
Loei,101.7295832718339,17.469164854744655,"[101.7295832718339, 17.469164854744655]"
Angangxi,123.81588479782236,47.156632494783466,"[123.81588479782236, 47.156632494783466]"
Severomorsk,33.431769013321,69.06592924131044,"[33.431769013321, 69.06592924131044]"
Cliza,-65.93486858510113,-17.587937206017116,"[-65.93486858510113, -17.587937206017116]"
Polatli,32.141986612356256,39.58044874671145,"[32.141986612356256, 39.58044874671145]"
Tartagal,-63.79821410674093,-22.516069330217956,"[-63.79821410674093, -22.516069330217956]"
Goulimine,-10.057577312645916,28.986742569324818,"[-10.057577312645916, 28.986742569324818]"
Sao Luiz Gonzaga,-54.95909212644562,-28.406438380655885,"[-54.95909212644562, -28.406438380655885]"
Las Vegas1,-105.22604086038241,35.60173335639474,"[-105.22604086038241, 35.60173335639474]"
Castro2,-50.00227357553447,-24.797347140865675,"[-50.00227357553447, -24.797347140865675]"
Concepcion2,-57.43750040592441,-23.404545196845188,"[-57.43750040592441, -23.404545196845188]"
Deming,-107.75590416815142,32.26041661145817,"[-107.75590416815142, 32.26041661145817]"
Timaru,171.23965756499376,-44.39212773825003,"[171.23965756499376, -44.39212773825003]"
Machakos,37.265000206779355,-1.5145833483402105,"[37.265000206779355, -1.5145833483402105]"
Kapiri Mposhi,28.682918078701213,-13.964580880111727,"[28.682918078701213, -13.964580880111727]"
Maitland,151.5320635389918,-32.7233702681676,"[151.5320635389918, -32.7233702681676]"
Alexandroupoli,25.89038468045691,40.85448920690361,"[25.89038468045691, 40.85448920690361]"
Buguruslan,52.430873294823364,53.64117063428381,"[52.430873294823364, 53.64117063428381]"
Braganca,-46.77083316730088,-1.0541671553234184,"[-46.77083316730088, -1.0541671553234184]"
Montemorelos,-99.8291680876526,25.186050652807886,"[-99.8291680876526, 25.186050652807886]"
Toguchin,84.39290247872812,55.24087410162628,"[84.39290247872812, 55.24087410162628]"
Birni Nkonni,5.251894676004544,13.802653042411679,"[5.251894676004544, 13.802653042411679]"
Buzmeyin,58.20224434342905,38.047435768355385,"[58.20224434342905, 38.047435768355385]"
Chililabombwe,27.841070941250866,-12.367261986022793,"[27.841070941250866, -12.367261986022793]"
Ksar El Kebir,-5.906408363821765,35.0025619401403,"[-5.906408363821765, 35.0025619401403]"
Muglad,27.75189503143856,11.040151554834727,"[27.75189503143856, 11.040151554834727]"
Plast,60.815506935368674,54.372216801376894,"[60.815506935368674, 54.372216801376894]"
Novozybkov,31.932979061693437,52.53916296739919,"[31.932979061693437, 52.53916296739919]"
Palma Soriano,-75.9988624297478,20.22272676840206,"[-75.9988624297478, 20.22272676840206]"
Alagoinhas,-38.42916433360177,-12.132194678065101,"[-38.42916433360177, -12.132194678065101]"
Bawku,-0.23630967515939114,11.064880477958358,"[-0.23630967515939114, 11.064880477958358]"
Cabo de Santo Agostinho,-35.035515321697254,-8.291865659589055,"[-35.035515321697254, -8.291865659589055]"
Hereford,-102.40050047543386,34.82216701422908,"[-102.40050047543386, 34.82216701422908]"
Kirksville,-92.57916530664981,40.1970638674036,"[-92.57916530664981, 40.1970638674036]"
San Fernando3,-70.9815030189442,-34.5848310891718,"[-70.9815030189442, -34.5848310891718]"
Brits,27.79257211937088,-25.63242504278458,"[27.79257211937088, -25.63242504278458]"
Traralgon,146.53780806719973,-38.19737662818948,"[146.53780806719973, -38.19737662818948]"
Vryheid,30.798262922789515,-27.77118082422468,"[30.798262922789515, -27.77118082422468]"
Willmar,-95.05043100754393,45.11307464150069,"[-95.05043100754393, 45.11307464150069]"
Capanema,-47.18392911942488,-1.1871012966221675,"[-47.18392911942488, -1.1871012966221675]"
Dabou,-4.3748010519343765,5.326388450194191,"[-4.3748010519343765, 5.326388450194191]"
Balcarce,-58.26095154770753,-37.85138563916341,"[-58.26095154770753, -37.85138563916341]"
Burnie,145.90107864226786,-41.06373579758685,"[145.90107864226786, -41.06373579758685]"
Dyatkovo,34.33988206833562,53.599641606830204,"[34.33988206833562, 53.599641606830204]"
Tralee,-9.69853316059004,52.27401803519402,"[-9.69853316059004, 52.27401803519402]"
Bethal,29.474309415560533,-26.45555510615283,"[29.474309415560533, -26.45555510615283]"
Goulburn,149.7182740813357,-34.74903626328748,"[149.7182740813357, -34.74903626328748]"
Nekemte,36.54384997596918,9.075594624376656,"[36.54384997596918, 9.075594624376656]"
Courtenay,-124.99659604936728,49.68699143276172,"[-124.99659604936728, 49.68699143276172]"
Covilha,-7.498920913219556,40.27978144899554,"[-7.498920913219556, 40.27978144899554]"
North Battleford,-108.28344018868808,52.77416130729078,"[-108.28344018868808, 52.77416130729078]"
Burley,-113.78303900024598,42.541367731165685,"[-113.78303900024598, 42.541367731165685]"
Uvira,29.15138877814825,-3.3716270910106916,"[29.15138877814825, -3.3716270910106916]"
Kohtla-Jarve,27.255784836689568,59.39481114403717,"[27.255784836689568, 59.39481114403717]"
Ust Kut,105.79988269191068,56.79690498058848,"[105.79988269191068, 56.79690498058848]"
Orongen Zizhiqi,123.72345270829828,50.58844752818278,"[123.72345270829828, 50.58844752818278]"
Valle de la Pascua,-66.00489096237082,9.21358577038567,"[-66.00489096237082, 9.21358577038567]"
El Kharga,30.548263308328693,25.447916798755088,"[30.548263308328693, 25.447916798755088]"
San Francisco2,-62.08269315785676,-31.4294868611218,"[-62.08269315785676, -31.4294868611218]"
Zarate,-59.032252316553375,-34.10169723483673,"[-59.032252316553375, -34.10169723483673]"
Rudny,63.11970796646546,52.970382139444666,"[63.11970796646546, 52.970382139444666]"
Guasdualito,-70.72538072363044,7.2374999474177,"[-70.72538072363044, 7.2374999474177]"
Inhumas,-49.49511018103798,-16.366122820523355,"[-49.49511018103798, -16.366122820523355]"
Sao Gabriel,-54.32549904006601,-30.33549761272924,"[-54.32549904006601, -30.33549761272924]"
Atbasar,68.35300063601028,51.81133901620059,"[68.35300063601028, 51.81133901620059]"
Hays,-99.32083417567443,38.88065321850111,"[-99.32083417567443, 38.88065321850111]"
Murray Bridge,139.26743738232233,-35.129474778109696,"[139.26743738232233, -35.129474778109696]"
Ipora,-51.11032363432956,-16.43387510211144,"[-51.11032363432956, -16.43387510211144]"
Krasnouralsk,60.05218442372964,58.346422849399296,"[60.05218442372964, 58.346422849399296]"
Shebekino,36.89820610122707,50.408924532321194,"[36.89820610122707, 50.408924532321194]"
Daan,124.28320070296577,45.492871620355594,"[124.28320070296577, 45.492871620355594]"
Villa Angela,-60.71783372336413,-27.57849953309165,"[-60.71783372336413, -27.57849953309165]"
Douglas4,-109.53612001858959,31.348162878007546,"[-109.53612001858959, 31.348162878007546]"
Gjovik,10.655280345532908,60.79120047156873,"[10.655280345532908, 60.79120047156873]"
